referenceId,starId,author,bibcode,referenceStarIds
93,HD29009,"Sterken, C.; Manfroid, J.; Anton, K.; et al.",1995yCat.2188....0S,
93,HD35298,"Sterken, C.; Manfroid, J.; Anton, K.; et al.",1995yCat.2188....0S,
93,HD37210,"Sterken, C.; Manfroid, J.; Anton, K.; et al.",1995yCat.2188....0S,
93,HD41089,"Sterken, C.; Manfroid, J.; Anton, K.; et al.",1995yCat.2188....0S,
93,HD54118,"Sterken, C.; Manfroid, J.; Anton, K.; et al.",1995yCat.2188....0S,
93,HD94660,"Sterken, C.; Manfroid, J.; Anton, K.; et al.",1995yCat.2188....0S,
93,HD103192,"Sterken, C.; Manfroid, J.; Anton, K.; et al.",1995yCat.2188....0S,
93,HD116458,"Sterken, C.; Manfroid, J.; Anton, K.; et al.",1995yCat.2188....0S,
93,HD144667,"Sterken, C.; Manfroid, J.; Anton, K.; et al.",1995yCat.2188....0S,
93,HD159376,"Sterken, C.; Manfroid, J.; Anton, K.; et al.",1995yCat.2188....0S,
93,HD168733,"Sterken, C.; Manfroid, J.; Anton, K.; et al.",1995yCat.2188....0S,
93,HD187474,"Sterken, C.; Manfroid, J.; Anton, K.; et al.",1995yCat.2188....0S,
93,HD189832,"Sterken, C.; Manfroid, J.; Anton, K.; et al.",1995yCat.2188....0S,
93,HD201601,"Sterken, C.; Manfroid, J.; Anton, K.; et al.",1995yCat.2188....0S,
93,HD205637,"Sterken, C.; Manfroid, J.; Anton, K.; et al.",1995yCat.2188....0S,
93,HD221760,"Sterken, C.; Manfroid, J.; Anton, K.; et al.",1995yCat.2188....0S,
94,HD5737,"Kurtz, D. W.; Marang, F.",1987MNRAS.228..141K,HD7259
94,HD6491,"Kurtz, D. W.; Marang, F.",1987MNRAS.228..141K,HD7259
94,HD6532,"Kurtz, D. W.; Marang, F.",1987MNRAS.228..141K,HD7259
95,HD111133,"Wolff, Sidney C.; Wolff, Richard J.",1972ApJ...176..433W,HD109860
96,HD111133,"Buchholz, M.; Maitzen, H. M.",1979A&A....73..222B,
97,HD6178,"Manfroid, J.; Sterken, C.; et al.",1995yCat.2200....0M,
97,HD28843,"Manfroid, J.; Sterken, C.; et al.",1995yCat.2200....0M,
97,HD37210,"Manfroid, J.; Sterken, C.; et al.",1995yCat.2200....0M,
97,HD94660,"Manfroid, J.; Sterken, C.; et al.",1995yCat.2200....0M,
97,HD116458,"Manfroid, J.; Sterken, C.; et al.",1995yCat.2200....0M,
97,HD142990,"Manfroid, J.; Sterken, C.; et al.",1995yCat.2200....0M,
97,HD144667,"Manfroid, J.; Sterken, C.; et al.",1995yCat.2200....0M,
97,HD187474,"Manfroid, J.; Sterken, C.; et al.",1995yCat.2200....0M,
97,HD201601,"Manfroid, J.; Sterken, C.; et al.",1995yCat.2200....0M,
97,HD205637,"Manfroid, J.; Sterken, C.; et al.",1995yCat.2200....0M,
98,HD6178,"Sterken, C.; Manfroid, J.; et al.",1996yCat.2202....0S,
100,HD74196,"Jakate, Sh. M.",1979IBVS.1536....1J,HD74535
102,HD35298,"Adelman, S. J.; Rice, R. H.",1999A&AS..136..111A,HD33647
102,HD179527,"Adelman, S. J.; Rice, R. H.",1999A&AS..136..111A,HD181119
102,HD192678,"Adelman, S. J.; Rice, R. H.",1999A&AS..136..111A,HD194668
102,HD204411,"Adelman, S. J.; Rice, R. H.",1999A&AS..136..111A,HD205314
103,HD37776,"Bartolini, C.; Bonifazi, A.; et al.",1982Ap&SS..83..287B,"HD37674,HD37393"
104,HD8441,"Wolff, Sidney C.; Morrison, Nancy D.",1973PASP...85..141W,"HD8710,HD8862"
104,HD12288,"Wolff, Sidney C.; Morrison, Nancy D.",1973PASP...85..141W,"HD8710,HD8862"
104,HD24712,"Wolff, Sidney C.; Morrison, Nancy D.",1973PASP...85..141W,"HD8710,HD8862"
104,HD216533,"Wolff, Sidney C.; Morrison, Nancy D.",1973PASP...85..141W,"HD8710,HD8862"
105,HD205637,"Cuypers, J.; Balona, L. A.; Marang, F.",1989A&AS...81..151C,
106,HD220933,"Hildebrandt, G.; Sch  neich, W.",1974AN....295..217H,HD220694
107,HD120198,"Burke, E. W., Jr.; Barr, T. H.",1981PASP...93..344,HD119024
107,HD164429,"Burke, E. W., Jr.; Barr, T. H.",1981PASP...93..344,HD162132
107,HD170973,"Burke, E. W., Jr.; Barr, T. H.",1981PASP...93..344,HD170200
107,HD179527,"Burke, E. W., Jr.; Barr, T. H.",1981PASP...93..344,HD180613
107,HD223358,"Burke, E. W., Jr.; Barr, T. H.",1981PASP...93..344,HD224893
108,HD133029,"Hill, G.; Hilditch, R.W.; Pfannenschmidt, F.L.",1976PDAO...15....1H,HD136729
108,HD140728,"Hill, G.; Hilditch, R.W.; Pfannenschmidt, F.L.",1976PDAO...15....1H,HD136729
109,HD192678,"Panov, K.",1978IBVS.1392....1P,HD192200
110,HD20629,"Adelman, Saul J.",2006PASP..118...77A,HD21050
110,HD81009,"Adelman, Saul J.",2006PASP..118...77A,HD80447
110,HD90569,"Adelman, Saul J.",2006PASP..118...77A,HD89774
110,HD192678,"Adelman, Saul J.",2006PASP..118...77A,HD194668
111,HD3322,"Pojmanski, G.",2002AcA....52..397P,
111,HD19832,"Pojmanski, G.",2002AcA....52..397P,
111,HD22470,"Pojmanski, G.",2002AcA....52..397P,
111,HD26571,"Pojmanski, G.",2002AcA....52..397P,
111,HD27309,"Pojmanski, G.",2002AcA....52..397P,
111,HD37776,"Pojmanski, G.",2002AcA....52..397P,
111,HD43819,"Pojmanski, G.",2002AcA....52..397P,
111,HD74521,"Pojmanski, G.",2002AcA....52..397P,
111,HD90569,"Pojmanski, G.",2002AcA....52..397P,
111,HD182180,"Pojmanski, G.",2002AcA....52..397P,
111,HD188041,"Pojmanski, G.",2002AcA....52..397P,
111,HD201601,"Pojmanski, G.",2002AcA....52..397P,
111,HD203006,"Pojmanski, G.",2002AcA....52..397P,
111,HD205087,"Pojmanski, G.",2002AcA....52..397P,
111,HD205637,"Pojmanski, G.",2002AcA....52..397P,
111,HD206653,"Pojmanski, G.",2002AcA....52..397P,
111,HD207188,"Pojmanski, G.",2002AcA....52..397P,
111,HD212432,"Pojmanski, G.",2002AcA....52..397P,
111,HD220933,"Pojmanski, G.",2002AcA....52..397P,
111,HD221760,"Pojmanski, G.",2002AcA....52..397P,
111,HD223640,"Pojmanski, G.",2002AcA....52..397P,
112,HD16545,"Adelman, Saul J.",2007PASP..119..980A,HD16004
112,HD93226,"Adelman, Saul J.",2007PASP..119..980A,HD92245
112,HD188041,"Adelman, Saul J.",2007PASP..119..980A,HD189359
112,HD204131,"Adelman, Saul J.",2007PASP..119..980A,HD205314
113,HD32650,"Adelman, Saul J.; Sutton, Jason M.",2007PASP..119..733A,HD33541
113,HD111133,"Adelman, Saul J.; Sutton, Jason M.",2007PASP..119..733A,HD109860
113,HD126515,"Adelman, Saul J.; Sutton, Jason M.",2007PASP..119..733A,HD127167
113,HD184905,"Adelman, Saul J.; Sutton, Jason M.",2007PASP..119..733A,HD184875
114,HD49976,"Pilachowski, C.A.; Bonsack, W.K.; Wolff, S.C.",1974A&A....37..275P,
115,HD12447,"Adelman, Saul J.; Woodrow, Stephanie L.",2007PASP..119.1256A,HD12573
115,HD15144,"Adelman, Saul J.; Woodrow, Stephanie L.",2007PASP..119.1256A,HD15130
115,HD15980,"Adelman, Saul J.; Woodrow, Stephanie L.",2007PASP..119.1256A,HD16219
115,HD140728,"Adelman, Saul J.; Woodrow, Stephanie L.",2007PASP..119.1256A,HD139493
115,HD164258,"Adelman, Saul J.; Woodrow, Stephanie L.",2007PASP..119.1256A,HD163624
115,HD205087,"Adelman, Saul J.; Woodrow, Stephanie L.",2007PASP..119.1256A,HD205420
116,HD40394,"Adelman, Saul J.",2005PASP..117..476A,HD40626
116,HD55579,"Adelman, Saul J.",2005PASP..117..476A,HD57744
116,HD220147,"Adelman, Saul J.",2005PASP..117..476A,HD217348
116,HD220885,"Adelman, Saul J.",2005PASP..117..476A,HD222109
117,HD3580,"Hensberge, H.; de Loore, C.; Zuiderwijk, E. J.",1977A&A....54..443H,HD4622
117,HD185183,"Hensberge, H.; de Loore, C.; Zuiderwijk, E. J.",1977A&A....54..443H,HD190285
117,HD187473,"Hensberge, H.; de Loore, C.; Zuiderwijk, E. J.",1977A&A....54..443H,HD187578
117,HD206653,"Hensberge, H.; de Loore, C.; Zuiderwijk, E. J.",1977A&A....54..443H,HD205348
117,HD207188,"Hensberge, H.; de Loore, C.; Zuiderwijk, E. J.",1977A&A....54..443H,HD205705
117,HD212432,"Hensberge, H.; de Loore, C.; Zuiderwijk, E. J.",1977A&A....54..443H,HD210931
118,HD27295,"Adelman, Saul J.",1993A&A...269..411A,HD27176
118,HD89822,"Adelman, Saul J.",1993A&A...269..411A,HD88983
119,HD3580,"Hensberge, H.; Sterken, C.; van der Linden, T.",1978A&AS...34...67H,HD4622
119,HD187473,"Hensberge, H.; Sterken, C.; van der Linden, T.",1978A&AS...34...67H,HD187578
119,HD212432,"Hensberge, H.; Sterken, C.; van der Linden, T.",1978A&AS...34...67H,HD210931
120,HD86592,"Adelman, Saul J.",2008PASP..120..367A,HD88182
120,HD96707,"Adelman, Saul J.",2008PASP..120..367A,HD97138
120,HD170973,"Adelman, Saul J.",2008PASP..120..367A,HD169578
120,HD193722,"Adelman, Saul J.",2008PASP..120..367A,HD192514
121,HD26571,"Adelman, Saul J.",2008PASP..120..595A,HD27176
121,HD90044,"Adelman, Saul J.",2008PASP..120..595A,HD90882
121,HD133029,"Adelman, Saul J.",2008PASP..120..595A,HD133962
121,HD152308,"Adelman, Saul J.",2008PASP..120..595A,HD151862
122,HD201601,"Gruberbauer, M.; Saio, H.; Huber, D.; and co.",2008A&A...480..223G,
123.1,HD37776,"Mikulášek, Z.; Krtička, J.; Henry, G.W.; and co.",2008A&A...485..585M,HD37788
123.2,HD37776,"Mikulášek, Z.; Krtička, J.; Henry, G.W.; and co.",2008A&A...485..585M,HD36166
123.3,HD37776,"Mikulášek, Z.; Krtička, J.; Henry, G.W.; and co.",2008A&A...485..585M,HD36591
124,HD112185,"Srivastava, R. K.",1989Ap&SS.154..333S,HD103287
125,HD112185,"Provin, Sanford S.",1953ApJ...118..489P,HD106591
126,HD25354,"Rakos, Karl D.",1962LowOB...5..227R,HD25411
126,HD25823,"Rakos, Karl D.",1962LowOB...5..227R,HD25626
128,HD34364,"Johansen, K. T.",1970A&A.....4....1J,HD34334
129.1,HD182180,"Mikulášek, Z.; Krtička, J. et al.",2010A&A...511L...7M,HD179520
129.2,HD182180,"Mikulášek, Z.; Krtička, J. et al.",2010A&A...511L...7M,HD179520
130,HD207188,"Woźniak, P. R.; Vestrand, W. T.; and co.",2004AJ....127.2436W,
130,HD212432,"Woźniak, P. R.; Vestrand, W. T.; and co.",2004AJ....127.2436W,
130,HD215441,"Woźniak, P. R.; Vestrand, W. T.; and co.",2004AJ....127.2436W,
130,HD216533,"Woźniak, P. R.; Vestrand, W. T.; and co.",2004AJ....127.2436W,
131,HD124224,"Pyper, D. M.; Ryabchikova, T.; and co.",1998A&A...339..822P,HD
132,HD124224,"Hardie, Robert",1958ApJ...127..620H,
136,HD9996,"Rakosch, K. D.; Fiedler, W.",1978A&AS...31...83R,HD10072
137,HD34364,Žižňovský J.,Skalnaté Pleso,HD34578
137,HD37776,"Mikulášek, Z.; Krtička, J; and co.",2011A&A...534L...5M,HD37788
137.1,HD124224,"Mikulášek, Z.; Krtička, J; and co.",2011A&A...534L...5M,
137.2,HD124224,"Mikulášek, Z.; Krtička, J; and co.",2011A&A...534L...5M,"HD,HD"
137.3,HD124224,"Mikulášek, Z.; Krtička, J; and co.",2011A&A...534L...5M,HD
137.4,HD124224,"Mikulášek, Z.; Krtička, J; and co.",2011A&A...534L...5M,HD
139,HD124224,"Pyper, D.M.; Stevens, I.R.; Adelman, S.J.",2013MNRAS.431.2106P,HD122408
140,HD64740,"Krtička, J.; Janík, J.; Marková, H.; and co.",2013A&A...556A..18K,
142,HD5797,"Dukes, Robert J., Jr.; Adelman, Saul J.",2018PASP..130d4202D,HD5408
142,HD26792,"Dukes, Robert J., Jr.; Adelman, Saul J.",2018PASP..130d4202D,HD26553
142,HD27309,"Dukes, Robert J., Jr.; Adelman, Saul J.",2018PASP..130d4202D,HD27176
142,HD49713,"Dukes, Robert J., Jr.; Adelman, Saul J.",2018PASP..130d4202D,HD47964
142,HD74521,"Dukes, Robert J., Jr.; Adelman, Saul J.",2018PASP..130d4202D,HD72359
142,HD120198,"Dukes, Robert J., Jr.; Adelman, Saul J.",2018PASP..130d4202D,HD121409
142,HD171263,"Dukes, Robert J., Jr.; Adelman, Saul J.",2018PASP..130d4202D,HD173495
142,HD215441,"Dukes, Robert J., Jr.; Adelman, Saul J.",2018PASP..130d4202D,
